* Block Type = 96-Well 0.2-mL Block
* Calibration Background is expired  = No
* Calibration Background performed on = 06-24-2022
* Calibration Pure Dye ABY is expired = No
* Calibration Pure Dye ABY performed on = 06-24-2022
* Calibration Pure Dye FAM is expired = No
* Calibration Pure Dye FAM performed on = 06-24-2022
* Calibration Pure Dye JUN is expired = No
* Calibration Pure Dye JUN performed on = 06-24-2022
* Calibration Pure Dye NED is expired = No
* Calibration Pure Dye NED performed on = 06-24-2022
* Calibration Pure Dye ROX is expired = No
* Calibration Pure Dye ROX performed on = 06-24-2022
* Calibration Pure Dye SYBR is expired = No
* Calibration Pure Dye SYBR performed on = 06-24-2022
* Calibration Pure Dye TAMRA is expired = No
* Calibration Pure Dye TAMRA performed on = 06-24-2022
* Calibration Pure Dye VIC is expired = No
* Calibration Pure Dye VIC performed on = 06-24-2022
* Calibration ROI is expired  = No
* Calibration ROI performed on = 06-24-2022
* Calibration Uniformity is expired  = No
* Calibration Uniformity performed on = 06-24-2022
* Chemistry = TAQMAN
* Date Created = 2022-08-05 14:25:46 PM CDT
* Experiment Barcode = NA
* Experiment Comment = NA
* Experiment File Name = C:\Users\bcorbett\OneDrive - Shedd Aquarium Society\SymbiontTradeoff_Exp_07.22\bc_symtrad1.eds
* Experiment Name = Quantification-TaqMan
* Experiment Run End Time = 2022-07-05 17:39:12 PM CDT
* Experiment Type = Standard Curve
* Instrument Name =       272320406
* Instrument Serial Number = 272320406
* Instrument Type = QuantStudio™ 3 System
* Passive Reference = ROX
* Post-read Stage/Step = 
* Pre-read Stage/Step = 
* Quantification Cycle Method = Ct
* Signal Smoothing On = true
* Stage/ Cycle where Ct Analysis is performed = Stage2, Step2
* User Name = NA

[Results]
Well	Well Position	Omit	Sample Name	Target Name	Task	Reporter	Quencher	CT	Ct Mean	Ct SD	Quantity	Quantity Mean	Quantity SD	Y-Intercept	R(superscript 2)	Slope	Efficiency	Automatic Ct Threshold	Ct Threshold	Automatic Baseline	Baseline Start	Baseline End	Amp Status	Comments	HIGHSD	NOAMP	EXPFAIL
24	B12	false	P1-11	D	UNKNOWN	FAM	NFQ-MGB	36.633	36.633									false	0.010	true	3	35	Inconclusive		N	N	N
25	C1	false	T2-01	C	UNKNOWN	VIC	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		N	Y	Y
25	C1	false	T2-01	D	UNKNOWN	FAM	NFQ-MGB	12.170	12.170									false	0.010	true	3	7	No Amp		N	N	N
26	C2	false	T2-01	C	UNKNOWN	VIC	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		N	Y	Y
26	C2	false	T2-01	D	UNKNOWN	FAM	NFQ-MGB	Undetermined	12.170									false	0.010	true	3	39	No Amp		N	Y	Y
27	C3	false	T2-03	C	UNKNOWN	VIC	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		N	Y	Y
27	C3	false	T2-03	D	UNKNOWN	FAM	NFQ-MGB	31.161	31.161									false	0.010	true	3	30	Amp		N	N	N
28	C4	false	T2-03	C	UNKNOWN	VIC	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		N	Y	Y
28	C4	false	T2-03	D	UNKNOWN	FAM	NFQ-MGB	Undetermined	31.161									false	0.010	true	3	39	No Amp		N	Y	Y
29	C5	false	T2-05	C	UNKNOWN	VIC	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		N	Y	Y
29	C5	false	T2-05	D	UNKNOWN	FAM	NFQ-MGB	32.383	32.383									false	0.010	true	3	31	Amp		N	N	N
30	C6	false	T2-05	C	UNKNOWN	VIC	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		N	Y	Y
30	C6	false	T2-05	D	UNKNOWN	FAM	NFQ-MGB	Undetermined	32.383									false	0.010	true	3	39	No Amp		N	Y	Y
31	C7	false	T2-07	C	UNKNOWN	VIC	NFQ-MGB	35.855	35.063	1.120								false	0.010	true	3	35	Amp		Y	N	N
31	C7	false	T2-07	D	UNKNOWN	FAM	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		N	Y	Y
